intervention,study_id,study_type,title,publication_year,source,has_abstract,abstract_length,hba1c_change,hba1c_change_source,hba1c_change_confidence,glucose_change,glucose_change_source,glucose_change_confidence,triglyceride_change,triglyceride_change_source,triglyceride_change_confidence,hdl_change,hdl_change_source,hdl_change_confidence,ldl_change,ldl_change_source,ldl_change_confidence,condition,phase,enrollment
probiotic,NCT_NCT01630668,ClinicalTrial,Efficacy of a One-a-Day L. Reuteri NCIMB 30242 Probiotic Supplement Capsule,,ClinicalTrials.gov,,,-0.30896782449125687,literature_prior,medium,-8.656692000620355,literature_prior,medium,-15.292715531539525,literature_prior,medium,1.0544286883731107,literature_prior,medium,-6.180972680018451,literature_prior,medium,Hypercholesterolemia,PHASE2,150
probiotic,NCT_NCT01176227,ClinicalTrial,Efficacy of a Multi-strain Probiotic in the Treatment of Irritable Bowel Syndrome (IBS),,ClinicalTrials.gov,,,-0.2834379275682136,literature_prior,medium,-8.698929317463122,literature_prior,medium,-13.375800687884695,literature_prior,medium,1.1097378034428187,literature_prior,medium,-6.946809706917132,literature_prior,medium,"Irritable Bowel Syndrome, Digestive System Diseases, Colonic Diseases, Functional, Colitis, Mucous, Colon, Irritable","PHASE1, PHASE2",128
probiotic,NCT_NCT04606420,ClinicalTrial,Can Lifestyle Changes Reverse Early-Stage Alzheimer's Disease,,ClinicalTrials.gov,,,-0.3077901304779531,literature_prior,medium,-9.44719023349268,literature_prior,medium,-12.975617037614834,literature_prior,medium,1.13773968846408,literature_prior,medium,-7.006839674579529,literature_prior,medium,Alzheimer Disease,NA,51
probiotic,NCT_NCT03159065,ClinicalTrial,Postprandial Efficacy of Probiotic Fruit Beverages on Glucose Tolerance and Insulin Resistance,,ClinicalTrials.gov,,,-0.26162698886216934,literature_prior,medium,-8.829360039182193,literature_prior,medium,-12.485413357297906,literature_prior,medium,1.273226827585324,literature_prior,medium,-5.138877853326875,literature_prior,medium,Postprandial Hyperglycemia,NA,12
probiotic,NCT_NCT02121665,ClinicalTrial,Efficacy of a Probiotic Lozenges in Chronic Periodontitis Patients.,,ClinicalTrials.gov,,,-0.30135389519964934,literature_prior,medium,-6.731766218279833,literature_prior,medium,-16.93531083655631,literature_prior,medium,1.0714043384645382,literature_prior,medium,-5.7778200843420695,literature_prior,medium,Chronic Periodontitis,PHASE3,42
probiotic,NCT_NCT05917392,ClinicalTrial,"Effects of Kimchi Supplementation on Gut Microbiota, DNA Methylation and Serum Proteomes",,ClinicalTrials.gov,,,-0.31606277868908617,literature_prior,medium,-7.3312530494605435,literature_prior,medium,-15.193933766967264,literature_prior,medium,1.1146931785601055,literature_prior,medium,-5.80359089734039,literature_prior,medium,Obesity,NA,90
probiotic,NCT_NCT06052592,ClinicalTrial,Metabolomic Profile in Breastfed Late Preterm Infants,,ClinicalTrials.gov,,,-0.29917323881758356,literature_prior,medium,-6.850794204571089,literature_prior,medium,-14.762840237827827,literature_prior,medium,1.3052758223843706,literature_prior,medium,-6.648387883195236,literature_prior,medium,"Formula Milk, Breast Milk Collection, Postbiotic Supplemented Formula Milk",,54
probiotic,NCT_NCT04506801,ClinicalTrial,The Effect of Probiotics on Functional Constipation in the Elderly,,ClinicalTrials.gov,,,-0.3192984261413477,literature_prior,medium,-6.29861292842704,literature_prior,medium,-13.544460200880138,literature_prior,medium,1.1727521801227545,literature_prior,medium,-7.216305183231227,literature_prior,medium,Functional Constipation,NA,60
probiotic,NCT_NCT02441244,ClinicalTrial,Probiotic Visbiome for Inflammation and Translocation in HIV Ι,,ClinicalTrials.gov,,,-0.2825607783498012,literature_prior,medium,-6.004647095623673,literature_prior,medium,-12.774363300064508,literature_prior,medium,1.1206568139134652,literature_prior,medium,-4.941416255625578,literature_prior,medium,HIV-1 Infection,PHASE2,1
probiotic,NCT_NCT04781933,ClinicalTrial,"Interest in ""Combo"" (a Combination of Dietary Supplements Including Probiotics) in NASH Improvement",,ClinicalTrials.gov,,,-0.32906107562117626,literature_prior,medium,-6.575727574895654,literature_prior,medium,-14.833350598489563,literature_prior,medium,1.0689123929164157,literature_prior,medium,-7.249400151402199,literature_prior,medium,NASH - Nonalcoholic Steatohepatitis,NA,60
probiotic,NCT_NCT07143955,ClinicalTrial,Dietary Intervention and Gut Microbiota in Hepatocellular Carcinoma (HCC),,ClinicalTrials.gov,,,-0.29171538906665534,literature_prior,medium,-7.426292909423366,literature_prior,medium,-14.950121314252453,literature_prior,medium,1.079123941857511,literature_prior,medium,-6.662594278553347,literature_prior,medium,Hepatocellular Carcinoma (HCC),NA,100
probiotic,NCT_NCT02637167,ClinicalTrial,GutHeart: Targeting Gut Microbiota to Treat Heart Failure,,ClinicalTrials.gov,,,-0.28554994125490524,literature_prior,medium,-7.336210559644152,literature_prior,medium,-14.075652431396794,literature_prior,medium,1.0692395476815995,literature_prior,medium,-6.1797382387103985,literature_prior,medium,Systolic Heart Failure,PHASE2,150
probiotic,NCT_NCT07013409,ClinicalTrial,"Probiotics' Effects on Hormones, Body and Mood in Obese Women",,ClinicalTrials.gov,,,-0.31018455141367823,literature_prior,medium,-5.999181709000146,literature_prior,medium,-15.749656691943391,literature_prior,medium,1.297917375615348,literature_prior,medium,-5.1316163800231855,literature_prior,medium,"Obesity, Women",NA,100
probiotic,NCT_NCT04489810,ClinicalTrial,Digestion of Gluten in the Presence of Enzymes,,ClinicalTrials.gov,,,-0.23968703112934056,literature_prior,medium,-8.456687167968932,literature_prior,medium,-15.285616850092795,literature_prior,medium,1.2747641704789672,literature_prior,medium,-5.4010380037935395,literature_prior,medium,Main Focus: Gluten and Starch Digestibility,NA,11
probiotic,NCT_NCT06875362,ClinicalTrial,Probiotic LR08 Improves Gut and Metabolism,,ClinicalTrials.gov,,,-0.35485926671230444,literature_prior,medium,-7.2110993238838885,literature_prior,medium,-14.540056688245912,literature_prior,medium,1.2302134826206605,literature_prior,medium,-7.303546626262334,literature_prior,medium,Healthy Adults,NA,48
probiotic,NCT_NCT06820710,ClinicalTrial,Multidomain Interventions for Elderly Individuals in Residential Structures,,ClinicalTrials.gov,,,-0.3037550189983123,literature_prior,medium,-8.124356257426134,literature_prior,medium,-14.090481254015202,literature_prior,medium,1.0564080733545962,literature_prior,medium,-4.839243824244702,literature_prior,medium,"Aging, Age-Related Cognitive Decline, Sarcopenia, Long Term Care Facility, Cognitive Training, Physical Exercise, Functional Food, Nutritional Intervention, Vaccinations",NA,120
probiotic,NCT_NCT01240018,ClinicalTrial,ProSat - Long Term Effect of Probiotics on Satiety,,ClinicalTrials.gov,,,-0.30097739624381953,literature_prior,medium,-6.698356789398472,literature_prior,medium,-14.697251645745697,literature_prior,medium,1.2178500104620986,literature_prior,medium,-6.378393228509838,literature_prior,medium,"Obesity, Appetite Regulation",NA,66
probiotic,NCT_NCT05820893,ClinicalTrial,Resistant Potato Starch to Alleviate GWI,,ClinicalTrials.gov,,,-0.268412261416126,literature_prior,medium,-8.608504379561866,literature_prior,medium,-14.874174958066051,literature_prior,medium,1.05819602603225,literature_prior,medium,-7.6031849778710265,literature_prior,medium,Gulf War Illness,PHASE2,52
probiotic,NCT_NCT04788914,ClinicalTrial,lncRNAs as a Biomarker to Assess the Therapeutic Impact of Oral Absorbent ± Probiotics in CKD Patien...,,ClinicalTrials.gov,,,-0.2936762604724557,literature_prior,medium,-6.759256529486129,literature_prior,medium,-13.123140182348203,literature_prior,medium,1.0189330966120071,literature_prior,medium,-7.156438958142749,literature_prior,medium,"CKD, PAD",NA,180
probiotic,NCT_NCT02858921,ClinicalTrial,"Neoadjuvant Dabrafenib, Trametinib and/or Pembrolizumab in BRAF Mutant Resectable Stage III Melanoma",,ClinicalTrials.gov,,,-0.3324134498048756,literature_prior,medium,-8.376794068294368,literature_prior,medium,-14.982621500631046,literature_prior,medium,1.3498010592979646,literature_prior,medium,-6.147543646174179,literature_prior,medium,Melanoma,PHASE2,60
probiotic,NCT_NCT06307821,ClinicalTrial,the Role of Probiotic in Protein Metabolism,,ClinicalTrials.gov,,,-0.31267986430437167,literature_prior,medium,-7.166724606300481,literature_prior,medium,-13.98210305553358,literature_prior,medium,1.2540092607800866,literature_prior,medium,-4.35888002102075,literature_prior,medium,Healthy,NA,72
probiotic,NCT_NCT05571865,ClinicalTrial,Diabetic Cardiomyopathy and Heart Failure,,ClinicalTrials.gov,,,-0.2814086767309585,literature_prior,medium,-7.9286899690238615,literature_prior,medium,-14.089927186363248,literature_prior,medium,1.1457124409105364,literature_prior,medium,-6.671165721448711,literature_prior,medium,"Diabetic Cardiomyopathies, Heart Failure",NA,0
probiotic,NCT_NCT00167700,ClinicalTrial,"Pre-, Peri- and Postnatal Programming and Origins of Disease: Early Targeting the Epidemics of Aller...",,ClinicalTrials.gov,,,-0.27876862880375836,literature_prior,medium,-6.846912181210501,literature_prior,medium,-15.880947870931166,literature_prior,medium,1.3251178231124636,literature_prior,medium,-5.922536068510346,literature_prior,medium,"Allergic Disease, Obesity, Immunology",NA,800
probiotic,NCT_NCT03400228,ClinicalTrial,Effect of Probiotic Consumption on Chronic Kidney Disease,,ClinicalTrials.gov,,,-0.2979391629093991,literature_prior,medium,-8.459871956138494,literature_prior,medium,-14.262528743957663,literature_prior,medium,1.2636249128245616,literature_prior,medium,-6.599607080047849,literature_prior,medium,Chronic Kidney Disease,NA,30
resveratrol,NCT_NCT02261844,ClinicalTrial,Resveratrol and Human Hepatocyte Function in Cancer,,ClinicalTrials.gov,,,-0.19361659565690387,literature_prior,medium,-6.835350601742913,literature_prior,medium,-11.203469903729474,literature_prior,medium,1.5591411477117834,literature_prior,medium,-7.146649687383595,literature_prior,medium,Liver Cancer,"PHASE1, PHASE2",0
resveratrol,NCT_NCT03448094,ClinicalTrial,"The Effects of Resveratrol Supplementation on Cognition, Cerebral Blood Flow, Microbiota and Systemi...",,ClinicalTrials.gov,,,-0.19278559136169482,literature_prior,medium,-5.6896216848488255,literature_prior,medium,-12.563257483589398,literature_prior,medium,1.505779541648467,literature_prior,medium,-6.59546174724785,literature_prior,medium,"Cognitive Function and Mood, Cerebral Blood Flow, Systemic Inflammation, Gut Microbiota, Overweight and Obesity",NA,110
resveratrol,NCT_NCT00937222,ClinicalTrial,Effects of Peanut and Peanut Butter Consumption on Blood Lipids and Glycemic Control in Adults With ...,,ClinicalTrials.gov,,,-0.16806256359562405,literature_prior,medium,-5.431091184589551,literature_prior,medium,-12.084949492946146,literature_prior,medium,1.5459746459132684,literature_prior,medium,-8.531979547896691,literature_prior,medium,Type 2 Diabetes,NA,60
resveratrol,NCT_NCT02766803,ClinicalTrial,Effects of Simvastatin and Micronized Trans-resveratrol Treatment on Polycystic Ovary Syndrome (PCOS...,,ClinicalTrials.gov,,,-0.19909690309898972,literature_prior,medium,-5.443499066473996,literature_prior,medium,-12.143421471374625,literature_prior,medium,1.6877047347778424,literature_prior,medium,-6.708387161879102,literature_prior,medium,"PCOS, Insulin Resistance",PHASE4,60
resveratrol,NCT_NCT01244360,ClinicalTrial,The Effects of Resveratrol Supplementation on Measurements of Health and Human Performance,,ClinicalTrials.gov,,,-0.22237207154801786,literature_prior,medium,-6.614221063472748,literature_prior,medium,-13.202133127605864,literature_prior,medium,1.7788283997306065,literature_prior,medium,-5.877169986694843,literature_prior,medium,Inflammation,NA,44
resveratrol,NCT_NCT01375959,ClinicalTrial,Pilot Study of Resveratrol in Older Adults With Impaired Glucose Tolerance,,ClinicalTrials.gov,,,-0.2179300836601648,literature_prior,medium,-6.438444273377144,literature_prior,medium,-11.223016138641498,literature_prior,medium,1.484904804461534,literature_prior,medium,-8.417499079069112,literature_prior,medium,Impaired Glucose Tolerance,NA,38
resveratrol,NCT_NCT02433925,ClinicalTrial,Resveratrol's Effects on Inflammation and Oxidative Stress in Chronic Kidney Disease,,ClinicalTrials.gov,,,-0.22669891959511307,literature_prior,medium,-5.199535600225653,literature_prior,medium,-11.445398764540366,literature_prior,medium,1.641434135335405,literature_prior,medium,-7.184344263996217,literature_prior,medium,Chronic Renal Insufficiency,PHASE3,20
resveratrol,NCT_NCT01412645,ClinicalTrial,Long-term Investigation of Resveratrol in Obesity,,ClinicalTrials.gov,,,-0.1996397332024554,literature_prior,medium,-5.480587803734777,literature_prior,medium,-11.475608715549207,literature_prior,medium,1.296269137944913,literature_prior,medium,-6.009611415781324,literature_prior,medium,"Obesity, Inflammation, Insulin Sensitivity, Osteoporosis",NA,76
resveratrol,NCT_NCT03525379,ClinicalTrial,Evaluating the Clinical Efficacy of Resveratrol in Improving Metabolic and Skeletal Muscle Function ...,,ClinicalTrials.gov,,,-0.17484524033204948,literature_prior,medium,-5.896736457659879,literature_prior,medium,-11.45621929855397,literature_prior,medium,1.3736805416909363,literature_prior,medium,-7.934728372860674,literature_prior,medium,Congestive Heart Failure Chronic,PHASE2,13
resveratrol,NCT_NCT02062190,ClinicalTrial,"Resveratrol, Cardiovascular Risk Markers And Cognitive Performance In Patients With Schizophrenia",,ClinicalTrials.gov,,,-0.18185711589959286,literature_prior,medium,-7.427020049920661,literature_prior,medium,-11.799869911789692,literature_prior,medium,1.5658797989626378,literature_prior,medium,-7.539223018607185,literature_prior,medium,Schizophrenia,PHASE2,19
resveratrol,NCT_NCT04314739,ClinicalTrial,The Effects of Resveratrol Supplementation on Inflammation and Cognitive Performance in Healthy Adul...,,ClinicalTrials.gov,,,-0.1820431315841441,literature_prior,medium,-6.286741132744995,literature_prior,medium,-11.776349642193962,literature_prior,medium,1.5558661069216244,literature_prior,medium,-7.107231967619153,literature_prior,medium,"Cognitive Change, Mood, Systemic Inflammation",NA,100
resveratrol,NCT_NCT07182370,ClinicalTrial,Polyphenol Metabolism and Personalized Nutrition in Menopause (PolyPause).,,ClinicalTrials.gov,,,-0.1850320345210604,literature_prior,medium,-6.577387887628552,literature_prior,medium,-12.821123943081153,literature_prior,medium,1.7775067017813884,literature_prior,medium,-7.249051048389049,literature_prior,medium,"Menopause Related Conditions, Cardiovascular Risk",NA,90
resveratrol,NCT_NCT00996229,ClinicalTrial,Effects of Dietary Interventions on the Aging Brain,,ClinicalTrials.gov,,,-0.2002001669361708,literature_prior,medium,-6.778459096799002,literature_prior,medium,-11.222741070298055,literature_prior,medium,1.2411735598446763,literature_prior,medium,-6.975286493961009,literature_prior,medium,Healthy,PHASE3,300
resveratrol,NCT_NCT01751750,ClinicalTrial,Grape Polyphenol Kinetics in Humans,,ClinicalTrials.gov,,,-0.22144198195955483,literature_prior,medium,-7.301808613559649,literature_prior,medium,-10.069562964892967,literature_prior,medium,1.5999119220740199,literature_prior,medium,-5.626945438684086,literature_prior,medium,Healthy Volunteers,NA,16
resveratrol,NCT_NCT02095873,ClinicalTrial,Healthy Aging Through Functional Food,,ClinicalTrials.gov,,,-0.20918361109665173,literature_prior,medium,-6.759583553382827,literature_prior,medium,-10.262264763400726,literature_prior,medium,1.6500069214697533,literature_prior,medium,-8.455561848929463,literature_prior,medium,"Glucose Intolerance, Aortic Stiffness, Vasodilation","PHASE1, PHASE2",32
resveratrol,NCT_NCT06914934,ClinicalTrial,Study of High-Dose Resveratrol in Patients With Stable Ischemic Heart Disease,,ClinicalTrials.gov,,,-0.19875039337995049,literature_prior,medium,-6.591649918735026,literature_prior,medium,-14.234104091703763,literature_prior,medium,1.331050194886803,literature_prior,medium,-6.407224230511517,literature_prior,medium,Ischaemic Heart Desease,NA,70
resveratrol,NCT_NCT01354977,ClinicalTrial,Effect of Resveratrol on Age-related Insulin Resistance and Inflammation in Humans,,ClinicalTrials.gov,,,-0.18321232992161599,literature_prior,medium,-6.524103367802145,literature_prior,medium,-12.442675646885476,literature_prior,medium,1.417006458707962,literature_prior,medium,-6.983654103750572,literature_prior,medium,"Type 2 Diabetes Mellitus, Insulin Resistance",PHASE2,20
resveratrol,NCT_NCT02767869,ClinicalTrial,"Effect of Banaba (Lagerstroemia Speciosa) on Metabolic Syndrome, Insulin Secretion and Insulin Sensi...",,ClinicalTrials.gov,,,-0.18920863530098495,literature_prior,medium,-6.180329992602602,literature_prior,medium,-11.447033389254553,literature_prior,medium,1.3859340392288721,literature_prior,medium,-5.759320438852129,literature_prior,medium,Metabolic Syndrome X,PHASE2,24
